Transaction ID,Date,Time,Product ID,Customer ID,Quantity,Price (Rupees)
TRANS-02525,22-05-2021,05:39:54,PROD-038,1125,15,375
TRANS-01089,12-01-2020,21:02:05,PROD-088,1128,13,390
TRANS-00841,23-10-2019,06:23:51,PROD-064,1129,19,190
TRANS-02852,12-09-2021,03:15:46,PROD-008,1129,2,120
TRANS-02951,14-10-2021,09:57:04,PROD-132,1129,4,80
TRANS-04609,22-04-2023,07:25:01,PROD-104,1129,15,150
TRANS-01770,01-09-2020,21:43:38,PROD-136,1131,9,225
TRANS-02788,20-08-2021,11:33:55,PROD-006,1132,16,80
TRANS-01192,13-02-2020,13:15:03,PROD-152,1133,7,420
TRANS-00798,09-10-2019,09:09:06,PROD-070,1140,5,125
TRANS-00552,23-07-2019,02:16:22,PROD-056,1141,17,1190
TRANS-04789,23-06-2023,12:53:55,PROD-030,1155,17,2550
TRANS-04963,23-08-2023,12:56:00,PROD-027,1156,15,450
TRANS-03950,09-09-2022,08:06:02,PROD-057,1159,13,325
TRANS-02351,22-03-2021,17:13:17,PROD-038,1164,11,275
TRANS-02930,08-10-2021,06:29:43,PROD-152,1164,7,420
TRANS-03548,03-05-2022,20:34:14,PROD-024,1164,13,520
TRANS-00873,04-11-2019,09:45:22,PROD-117,1167,10,250
TRANS-02050,07-12-2020,18:34:36,PROD-035,1168,20,100
TRANS-01564,22-06-2020,23:46:52,PROD-077,1172,11,110
TRANS-01944,26-10-2020,08:34:47,PROD-007,1173,4,600
TRANS-00822,17-10-2019,02:41:32,PROD-094,1174,1,40
TRANS-03547,02-05-2022,11:24:46,PROD-111,1174,7,1260
TRANS-03348,22-02-2022,02:30:20,PROD-090,1176,6,60
TRANS-00642,21-08-2019,04:40:19,PROD-092,1181,15,375
TRANS-00384,15-05-2019,01:09:39,PROD-096,1184,9,180
TRANS-02433,18-04-2021,01:38:33,PROD-039,1189,17,170
TRANS-00610,12-08-2019,18:10:15,PROD-146,1191,7,175
TRANS-00766,28-09-2019,00:53:03,PROD-039,1191,14,140
TRANS-00282,07-04-2019,09:10:18,PROD-124,1192,15,600
TRANS-03149,15-12-2021,23:20:39,PROD-136,1196,17,425
TRANS-01306,23-03-2020,13:51:33,PROD-037,1203,5,150
TRANS-01870,06-10-2020,00:30:55,PROD-035,1204,2,10
TRANS-03114,07-12-2021,12:59:33,PROD-133,1209,1,45
TRANS-04325,12-01-2023,06:59:54,PROD-040,1209,13,455
TRANS-00296,15-04-2019,01:15:06,PROD-067,1211,11,385
TRANS-02555,31-05-2021,18:23:42,PROD-044,1211,4,160
TRANS-01449,14-05-2020,17:19:28,PROD-017,1212,6,90
TRANS-03706,21-06-2022,20:40:15,PROD-120,1214,7,84
TRANS-03667,09-06-2022,14:51:45,PROD-064,1220,18,180
TRANS-03429,22-03-2022,21:14:12,PROD-004,1221,18,720
TRANS-03766,13-07-2022,01:26:21,PROD-134,1222,16,560
TRANS-01874,07-10-2020,15:34:24,PROD-146,1223,5,125
TRANS-04547,30-03-2023,05:52:12,PROD-114,1224,17,85
TRANS-01191,13-02-2020,07:28:05,PROD-111,1230,20,3600
TRANS-00498,30-06-2019,08:04:55,PROD-123,1231,20,300
TRANS-03964,13-09-2022,00:42:55,PROD-108,1231,19,570
TRANS-04435,19-02-2023,06:32:54,PROD-031,1231,9,360
TRANS-02697,20-07-2021,14:57:42,PROD-078,1235,4,280
TRANS-03174,22-12-2021,08:04:41,PROD-148,1238,11,385
TRANS-03792,23-07-2022,18:39:13,PROD-113,1242,3,30
TRANS-00203,14-03-2019,06:09:15,PROD-082,1243,13,780
TRANS-00705,11-09-2019,10:57:32,PROD-093,1248,8,80
TRANS-03747,04-07-2022,22:04:53,PROD-002,1259,5,150
TRANS-04824,03-07-2023,23:56:35,PROD-048,1259,3,600
TRANS-00085,30-01-2019,13:47:26,PROD-063,1268,8,320
TRANS-00379,13-05-2019,17:41:49,PROD-129,1269,20,5000
TRANS-01653,19-07-2020,04:15:16,PROD-066,1269,6,180
TRANS-00304,19-04-2019,20:05:54,PROD-155,1283,16,640
TRANS-04805,27-06-2023,04:09:25,PROD-099,1293,18,1440
TRANS-02731,28-07-2021,11:50:45,PROD-068,1294,11,550
TRANS-01512,05-06-2020,03:14:09,PROD-079,1299,5,100
TRANS-00338,29-04-2019,03:59:48,PROD-058,1301,17,510
TRANS-01194,14-02-2020,01:33:57,PROD-069,1301,12,1200
TRANS-02808,28-08-2021,19:32:31,PROD-113,1308,14,140
TRANS-04455,25-02-2023,11:39:24,PROD-008,1308,13,780
TRANS-04424,16-02-2023,02:13:55,PROD-099,1309,14,1120
TRANS-00597,07-08-2019,18:15:27,PROD-082,1312,17,1020
TRANS-04924,09-08-2023,01:44:40,PROD-032,1312,1,5
TRANS-03599,18-05-2022,21:15:44,PROD-032,1313,8,40
TRANS-03148,15-12-2021,17:40:05,PROD-039,1316,8,80
TRANS-01187,12-02-2020,11:53:50,PROD-039,1317,7,70
TRANS-02738,01-08-2021,18:16:27,PROD-120,1322,9,108
TRANS-03778,15-07-2022,07:58:04,PROD-154,1325,19,475
TRANS-03787,21-07-2022,08:00:17,PROD-022,1325,16,240
TRANS-01986,14-11-2020,13:24:16,PROD-035,1334,6,30
TRANS-00928,27-11-2019,18:39:31,PROD-038,1335,18,450
TRANS-00971,06-12-2019,03:13:18,PROD-141,1340,10,1800
TRANS-04001,24-09-2022,11:57:38,PROD-071,1341,17,680
TRANS-00525,13-07-2019,22:52:21,PROD-065,1342,19,380
TRANS-04202,27-11-2022,22:20:58,PROD-085,1349,18,270
TRANS-00442,07-06-2019,06:41:49,PROD-130,1353,8,240
TRANS-02952,14-10-2021,17:39:57,PROD-113,1353,6,60
TRANS-04316,08-01-2023,09:11:57,PROD-050,1353,7,105
TRANS-02767,10-08-2021,11:52:20,PROD-052,1356,6,180
TRANS-03913,28-08-2022,03:18:05,PROD-140,1356,17,2550
TRANS-01285,16-03-2020,02:33:52,PROD-141,1357,1,180
TRANS-04266,19-12-2022,21:45:22,PROD-090,1363,6,60
TRANS-01381,22-04-2020,07:29:33,PROD-090,1364,4,40
TRANS-00614,13-08-2019,18:11:38,PROD-063,1366,20,800
TRANS-00116,09-02-2019,07:21:03,PROD-124,1367,17,680
TRANS-00641,20-08-2019,13:18:59,PROD-034,1375,19,285
TRANS-00704,10-09-2019,20:45:03,PROD-155,1378,13,520
TRANS-02035,03-12-2020,20:24:38,PROD-075,1381,18,270
TRANS-03612,23-05-2022,12:54:22,PROD-065,1386,3,60
TRANS-04530,23-03-2023,04:01:47,PROD-115,1386,15,225
TRANS-03661,08-06-2022,22:55:56,PROD-121,1387,13,650
TRANS-01862,03-10-2020,17:53:25,PROD-019,1388,11,1320
TRANS-00856,30-10-2019,01:32:31,PROD-130,1390,1,30
TRANS-00969,06-12-2019,20:16:52,PROD-107,1391,1,75
TRANS-03068,24-11-2021,18:25:28,PROD-116,1392,18,144
TRANS-03926,01-09-2022,01:08:39,PROD-046,1394,19,190
TRANS-03241,12-01-2022,16:32:09,PROD-084,1400,3,30
TRANS-02097,24-12-2020,08:22:47,PROD-093,1407,10,100
TRANS-00004,02-01-2019,22:14:03,PROD-107,1409,3,225
TRANS-01553,18-06-2020,14:30:16,PROD-076,1410,1,25
TRANS-02100,26-12-2020,13:13:50,PROD-060,1410,7,1260
TRANS-00959,03-12-2019,10:16:04,PROD-148,1412,12,420
TRANS-03188,29-12-2021,08:52:23,PROD-119,1416,13,520
TRANS-03577,10-05-2022,11:28:32,PROD-038,1422,18,450
TRANS-02224,04-02-2021,20:43:13,PROD-049,1425,15,375
TRANS-04540,27-03-2023,01:01:14,PROD-099,1425,7,560
TRANS-03194,31-12-2021,14:51:42,PROD-105,1428,9,540
TRANS-00323,24-04-2019,00:11:47,PROD-008,1436,10,600
TRANS-03291,31-01-2022,17:50:29,PROD-053,1438,2,30
TRANS-04468,02-03-2023,14:09:54,PROD-094,1439,15,600
TRANS-03400,13-03-2022,21:41:07,PROD-003,1447,4,320
TRANS-01057,03-01-2020,06:55:51,PROD-115,1449,16,240
TRANS-03185,28-12-2021,00:55:38,PROD-059,1460,18,2160
TRANS-00741,21-09-2019,00:44:09,PROD-113,1462,16,160
TRANS-00897,14-11-2019,00:21:11,PROD-062,1462,8,200
TRANS-00285,08-04-2019,00:29:19,PROD-093,1464,16,160
TRANS-01337,06-04-2020,18:15:53,PROD-057,1465,16,400
TRANS-04587,13-04-2023,20:35:43,PROD-149,1465,16,640
TRANS-00207,15-03-2019,07:29:43,PROD-151,1466,4,280
TRANS-02037,03-12-2020,12:52:52,PROD-151,1467,19,1330
TRANS-02937,09-10-2021,10:42:35,PROD-148,1468,7,245
TRANS-03836,06-08-2022,08:46:30,PROD-069,1469,17,1700
TRANS-04898,30-07-2023,22:52:35,PROD-009,1469,8,160
TRANS-00410,26-05-2019,01:50:14,PROD-010,1473,6,600
TRANS-00347,02-05-2019,11:04:53,PROD-053,1478,1,15
TRANS-01505,04-06-2020,06:45:28,PROD-027,1480,18,540
TRANS-02797,25-08-2021,01:50:30,PROD-106,1487,4,200
TRANS-00854,30-10-2019,19:03:39,PROD-130,1490,20,600
TRANS-04546,30-03-2023,13:41:32,PROD-097,1490,9,135
TRANS-00158,20-02-2019,03:16:22,PROD-113,1499,7,70
TRANS-03861,11-08-2022,18:46:25,PROD-073,1500,8,160
TRANS-02220,03-02-2021,00:37:50,PROD-136,1502,1,25
TRANS-02278,23-02-2021,08:14:45,PROD-022,1502,14,210
TRANS-01044,28-12-2019,01:40:01,PROD-001,1505,15,750
TRANS-04998,04-09-2023,08:48:39,PROD-060,1506,20,3600
TRANS-02725,26-07-2021,01:07:09,PROD-052,1507,10,300
TRANS-00751,24-09-2019,14:25:45,PROD-154,1514,9,225
TRANS-00865,01-11-2019,07:56:15,PROD-152,1515,19,1140
TRANS-03103,04-12-2021,10:09:57,PROD-135,1524,13,650
TRANS-03952,09-09-2022,04:46:34,PROD-029,1531,16,1120
TRANS-01525,08-06-2020,13:24:40,PROD-017,1532,8,120
TRANS-01485,25-05-2020,11:01:32,PROD-081,1537,12,360
TRANS-02834,06-09-2021,23:13:14,PROD-141,1537,12,2160
TRANS-00298,17-04-2019,00:36:21,PROD-024,1539,14,560
TRANS-03568,07-05-2022,21:48:33,PROD-135,1541,16,800
TRANS-04967,24-08-2023,16:26:12,PROD-130,1543,8,240
TRANS-01626,10-07-2020,03:16:11,PROD-037,1545,18,540
TRANS-02201,29-01-2021,16:00:18,PROD-021,1545,12,1200
TRANS-02387,01-04-2021,03:29:38,PROD-113,1548,5,50
TRANS-03324,13-02-2022,07:17:08,PROD-153,1550,1,30
TRANS-01051,31-12-2019,01:17:48,PROD-030,1551,16,2400
TRANS-01396,25-04-2020,21:59:44,PROD-098,1552,10,100
TRANS-04143,12-11-2022,00:54:54,PROD-135,1558,14,700
TRANS-02723,26-07-2021,06:51:32,PROD-064,1559,13,130
TRANS-02928,06-10-2021,13:52:37,PROD-100,1560,7,280
TRANS-03086,29-11-2021,10:40:09,PROD-138,1561,13,520
TRANS-03203,03-01-2022,09:47:05,PROD-088,1563,4,120
TRANS-02654,02-07-2021,11:44:03,PROD-015,1564,7,560
TRANS-04449,24-02-2023,10:14:13,PROD-152,1564,4,240
TRANS-01723,16-08-2020,23:32:01,PROD-134,1565,8,280
TRANS-01085,11-01-2020,22:16:05,PROD-092,1567,6,150
TRANS-03902,24-08-2022,13:29:27,PROD-085,1568,16,240
TRANS-03795,24-07-2022,07:12:45,PROD-007,1569,13,1950
TRANS-02425,14-04-2021,12:32:32,PROD-149,1574,17,680
TRANS-00882,09-11-2019,06:33:09,PROD-060,1577,19,3420
TRANS-00121,10-02-2019,04:43:43,PROD-132,1581,12,240
TRANS-02807,28-08-2021,22:03:31,PROD-046,1582,4,40
TRANS-04358,26-01-2023,03:45:18,PROD-011,1587,6,180
TRANS-01278,15-03-2020,21:08:43,PROD-141,1590,12,2160
TRANS-02781,17-08-2021,08:52:25,PROD-067,1600,5,175
TRANS-01503,02-06-2020,22:18:17,PROD-018,1601,3,180
TRANS-02737,31-07-2021,17:10:17,PROD-086,1603,12,120
TRANS-00843,25-10-2019,21:29:37,PROD-037,1605,4,120
TRANS-04950,17-08-2023,09:45:25,PROD-047,1610,14,350
TRANS-04657,06-05-2023,12:48:03,PROD-145,1616,19,285
TRANS-02811,29-08-2021,06:41:03,PROD-148,1620,10,350
TRANS-00681,01-09-2019,10:04:25,PROD-145,1627,11,165
TRANS-01569,25-06-2020,06:55:24,PROD-103,1641,10,250
TRANS-00143,17-02-2019,21:44:49,PROD-129,1644,10,2500
TRANS-02948,12-10-2021,14:27:30,PROD-116,1645,10,80
TRANS-04556,02-04-2023,00:22:52,PROD-142,1646,7,210
TRANS-04991,02-09-2023,21:15:01,PROD-073,1648,10,200
TRANS-03493,09-04-2022,05:26:42,PROD-082,1649,18,1080
TRANS-00221,17-03-2019,13:08:55,PROD-009,1652,3,60
TRANS-03711,21-06-2022,01:21:59,PROD-112,1658,14,840
TRANS-02761,09-08-2021,13:46:19,PROD-076,1667,14,350
TRANS-04534,25-03-2023,19:29:52,PROD-013,1667,17,1190
TRANS-03417,19-03-2022,15:21:24,PROD-090,1672,8,80
TRANS-01622,09-07-2020,11:44:58,PROD-044,1674,4,160
TRANS-00698,08-09-2019,19:25:26,PROD-008,1677,19,1140
TRANS-03898,22-08-2022,07:11:57,PROD-121,1678,16,800
TRANS-01662,23-07-2020,10:14:39,PROD-040,1680,9,315
TRANS-02167,17-01-2021,02:10:27,PROD-105,1687,6,360
TRANS-00507,04-07-2019,18:55:53,PROD-122,1689,20,200
TRANS-04593,16-04-2023,01:06:49,PROD-110,1689,3,60
TRANS-04247,15-12-2022,22:27:49,PROD-064,1699,20,200
TRANS-04610,22-04-2023,03:26:09,PROD-151,1702,15,1050
TRANS-01083,10-01-2020,12:44:00,PROD-051,1706,20,400
TRANS-01424,03-05-2020,14:52:57,PROD-100,1716,17,680
TRANS-03812,01-08-2022,11:38:25,PROD-127,1721,15,300
TRANS-04201,27-11-2022,07:09:01,PROD-003,1721,9,720
TRANS-03683,13-06-2022,06:45:44,PROD-119,1724,20,800
TRANS-00386,15-05-2019,20:52:16,PROD-118,1725,17,3400
TRANS-04952,17-08-2023,21:55:33,PROD-130,1725,6,180
TRANS-04075,19-10-2022,16:53:04,PROD-049,1726,5,125
TRANS-04746,09-06-2023,22:38:57,PROD-093,1734,9,90
TRANS-03906,25-08-2022,14:18:01,PROD-109,1736,3,450
TRANS-03520,22-04-2022,21:08:36,PROD-147,1737,19,380
TRANS-01380,22-04-2020,04:55:07,PROD-133,1738,13,585
TRANS-02192,26-01-2021,05:07:30,PROD-087,1749,2,10
TRANS-02777,16-08-2021,13:13:29,PROD-028,1752,17,255
TRANS-00939,29-11-2019,04:17:47,PROD-118,1754,19,3800
TRANS-04268,20-12-2022,07:00:58,PROD-013,1755,2,140
TRANS-04139,12-11-2022,06:35:56,PROD-110,1763,4,80
TRANS-03918,30-08-2022,07:34:42,PROD-021,1764,8,800
TRANS-03054,18-11-2021,04:32:33,PROD-070,1770,20,500
TRANS-00263,01-04-2019,08:01:50,PROD-008,1773,15,900
TRANS-03765,12-07-2022,12:26:38,PROD-067,1777,4,140
TRANS-03770,14-07-2022,02:57:14,PROD-096,1777,5,100
TRANS-03210,05-01-2022,18:18:25,PROD-156,1779,11,165
TRANS-03295,01-02-2022,21:48:35,PROD-102,1781,20,400
TRANS-03080,28-11-2021,06:53:33,PROD-031,1782,1,40
TRANS-00567,29-07-2019,02:26:47,PROD-014,1784,6,240
TRANS-02221,04-02-2021,05:36:59,PROD-104,1789,1,10
TRANS-02960,17-10-2021,07:25:21,PROD-004,1790,13,520
TRANS-03719,24-06-2022,17:44:53,PROD-079,1794,4,80
TRANS-01542,15-06-2020,22:59:41,PROD-095,1797,11,165
TRANS-01802,10-09-2020,03:34:31,PROD-023,1798,12,240
TRANS-00188,07-03-2019,18:51:44,PROD-144,1802,5,200
TRANS-02092,22-12-2020,17:10:05,PROD-078,1812,2,140
TRANS-00492,28-06-2019,06:45:59,PROD-144,1813,12,480
TRANS-00522,09-07-2019,01:53:58,PROD-083,1819,3,60
TRANS-01137,27-01-2020,13:23:48,PROD-022,1820,1,15
TRANS-04925,09-08-2023,08:05:01,PROD-066,1821,5,150
TRANS-02765,10-08-2021,16:17:40,PROD-147,1823,19,380
TRANS-03757,10-07-2022,05:36:49,PROD-108,1823,14,420
TRANS-03806,29-07-2022,20:31:38,PROD-145,1824,15,225
TRANS-03794,24-07-2022,05:10:52,PROD-068,1831,19,950
TRANS-04448,23-02-2023,16:40:05,PROD-017,1834,6,90
TRANS-02656,02-07-2021,02:20:47,PROD-033,1840,5,50
TRANS-01988,15-11-2020,11:18:20,PROD-030,1847,14,2100
TRANS-02779,17-08-2021,00:02:06,PROD-150,1849,11,1320
TRANS-02204,31-01-2021,00:25:37,PROD-139,1850,14,350
TRANS-03575,09-05-2022,19:00:49,PROD-047,1857,14,350
TRANS-02169,18-01-2021,22:11:20,PROD-120,1860,5,60
TRANS-01246,02-03-2020,21:39:40,PROD-145,1861,12,180
TRANS-04737,05-06-2023,03:01:18,PROD-060,1861,19,3420
TRANS-01144,30-01-2020,03:50:25,PROD-075,1867,3,45
TRANS-01860,03-10-2020,01:01:52,PROD-021,1868,3,300
TRANS-00739,19-09-2019,20:52:13,PROD-001,1871,16,800
TRANS-02358,23-03-2021,11:10:54,PROD-004,1872,4,160
TRANS-03580,11-05-2022,03:43:54,PROD-058,1872,16,480
TRANS-02436,19-04-2021,17:21:19,PROD-057,1875,20,500
TRANS-04309,05-01-2023,12:21:32,PROD-011,1875,17,510
TRANS-01810,13-09-2020,21:02:57,PROD-143,1876,4,200
TRANS-04244,15-12-2022,06:08:27,PROD-150,1877,10,1200
TRANS-00652,24-08-2019,16:25:59,PROD-054,1882,2,100
TRANS-04832,05-07-2023,20:02:25,PROD-027,1885,19,570
TRANS-03744,03-07-2022,08:04:07,PROD-098,1888,1,10
TRANS-00218,17-03-2019,09:39:21,PROD-048,1893,17,3400
TRANS-02518,21-05-2021,12:51:19,PROD-098,1893,16,160
TRANS-00913,21-11-2019,03:56:36,PROD-143,1894,12,600
TRANS-03177,24-12-2021,04:16:29,PROD-156,1906,4,60
TRANS-00199,13-03-2019,07:24:32,PROD-096,1907,12,240
TRANS-01000,15-12-2019,07:28:55,PROD-057,1907,7,175
TRANS-04037,04-10-2022,15:37:35,PROD-030,1909,2,300
TRANS-01196,15-02-2020,20:19:07,PROD-033,1910,19,190
TRANS-00227,19-03-2019,00:12:17,PROD-152,1912,4,240
TRANS-04493,11-03-2023,18:15:43,PROD-136,1915,7,175
TRANS-01202,17-02-2020,17:59:32,PROD-073,1916,17,340
TRANS-01698,05-08-2020,16:54:08,PROD-118,1917,9,1800
TRANS-03798,24-07-2022,12:37:30,PROD-083,1918,14,280
TRANS-01752,26-08-2020,17:02:49,PROD-052,1927,9,270
TRANS-02503,16-05-2021,15:36:53,PROD-043,1928,10,300
TRANS-02473,04-05-2021,10:13:19,PROD-149,1932,2,80
TRANS-01586,29-06-2020,02:37:17,PROD-008,1936,5,300
TRANS-04666,11-05-2023,17:33:56,PROD-027,1936,7,210
TRANS-00649,24-08-2019,03:20:16,PROD-123,1940,5,75
TRANS-03075,26-11-2021,20:33:19,PROD-063,1946,6,240
TRANS-03370,01-03-2022,22:43:12,PROD-104,1951,3,30
TRANS-04042,07-10-2022,13:52:05,PROD-136,1963,11,275
TRANS-00209,15-03-2019,23:42:23,PROD-099,1966,17,1360
TRANS-02611,19-06-2021,04:11:24,PROD-013,1982,10,700
TRANS-00106,06-02-2019,14:06:56,PROD-131,1985,20,800
TRANS-00685,03-09-2019,13:31:29,PROD-069,1985,19,1900
TRANS-00122,11-02-2019,16:24:10,PROD-151,1986,10,700
TRANS-02542,28-05-2021,11:17:51,PROD-079,1986,3,60
TRANS-01013,19-12-2019,23:01:16,PROD-063,1990,12,480
TRANS-02164,17-01-2021,08:27:51,PROD-042,1992,15,150
TRANS-01528,10-06-2020,00:36:51,PROD-009,1996,12,240
TRANS-04539,26-03-2023,15:02:58,PROD-083,1996,9,180
TRANS-01915,19-10-2020,00:24:39,PROD-049,1997,4,100
TRANS-02729,27-07-2021,01:02:43,PROD-078,2000,13,910
TRANS-03660,08-06-2022,14:13:35,PROD-134,2001,6,210
TRANS-04611,23-04-2023,17:52:10,PROD-040,2001,18,630
TRANS-01674,27-07-2020,02:05:41,PROD-119,2007,10,400
TRANS-02994,25-10-2021,23:13:10,PROD-053,2013,20,300
TRANS-00054,20-01-2019,03:41:09,PROD-104,2014,1,10
TRANS-03282,28-01-2022,01:38:37,PROD-013,2017,12,840
TRANS-02359,23-03-2021,15:59:18,PROD-014,2024,7,280
TRANS-03163,17-12-2021,12:05:38,PROD-019,2024,16,1920
TRANS-04786,23-06-2023,00:02:39,PROD-069,2024,5,500
TRANS-00540,19-07-2019,00:50:34,PROD-141,2031,3,540
TRANS-02977,22-10-2021,10:01:06,PROD-087,2032,18,90
TRANS-00166,22-02-2019,16:43:16,PROD-101,2035,3,90
TRANS-00558,26-07-2019,10:46:11,PROD-047,2038,6,150
TRANS-02775,16-08-2021,17:44:52,PROD-055,2040,15,300
TRANS-02281,24-02-2021,21:29:57,PROD-013,2042,8,560
TRANS-02190,26-01-2021,23:36:53,PROD-008,2044,20,1200
TRANS-04499,12-03-2023,14:25:46,PROD-042,2047,15,150
TRANS-00716,15-09-2019,00:04:44,PROD-070,2048,17,425
TRANS-01020,20-12-2019,08:50:44,PROD-091,2061,15,150
TRANS-00487,27-06-2019,06:28:21,PROD-028,2062,3,45
TRANS-02727,26-07-2021,15:02:29,PROD-142,2063,4,120
TRANS-02274,22-02-2021,03:30:41,PROD-151,2064,9,630
TRANS-00746,22-09-2019,04:27:32,PROD-014,2068,5,200
TRANS-04756,12-06-2023,03:50:01,PROD-112,2070,14,840
TRANS-03455,27-03-2022,23:23:51,PROD-137,2072,1,80
TRANS-02967,20-10-2021,02:26:41,PROD-059,2073,7,840
TRANS-03019,02-11-2021,22:20:36,PROD-082,2073,13,780
TRANS-00134,14-02-2019,13:23:18,PROD-028,2076,11,165
TRANS-03142,14-12-2021,16:10:00,PROD-144,2076,20,800
TRANS-00370,09-05-2019,11:42:42,PROD-092,2080,17,425
TRANS-02774,15-08-2021,12:30:43,PROD-132,2083,10,200
TRANS-02751,06-08-2021,04:57:28,PROD-020,2096,12,120
TRANS-04340,18-01-2023,11:09:59,PROD-028,2098,4,60
TRANS-03689,16-06-2022,11:25:12,PROD-113,2105,3,30
TRANS-04576,10-04-2023,20:39:38,PROD-095,2107,16,240
TRANS-04918,06-08-2023,05:57:42,PROD-068,2110,15,750
TRANS-02801,25-08-2021,09:11:39,PROD-142,2113,6,180
TRANS-01123,21-01-2020,17:29:04,PROD-086,2118,11,110
TRANS-01397,26-04-2020,19:53:22,PROD-040,2120,10,350
TRANS-01350,09-04-2020,07:34:18,PROD-123,2121,12,180
TRANS-04994,02-09-2023,11:58:29,PROD-010,2130,13,1300
TRANS-01543,15-06-2020,14:20:08,PROD-032,2131,7,35
TRANS-01720,16-08-2020,10:09:54,PROD-056,2135,15,1050
TRANS-04482,06-03-2023,17:29:37,PROD-052,2138,4,120
TRANS-02986,24-10-2021,20:40:34,PROD-109,2147,16,2400
TRANS-01393,25-04-2020,08:04:05,PROD-067,2148,9,315
TRANS-02886,22-09-2021,10:50:20,PROD-002,2149,19,570
TRANS-00341,30-04-2019,19:28:35,PROD-049,2155,17,425
TRANS-01229,27-02-2020,05:39:38,PROD-083,2155,20,400
TRANS-00670,29-08-2019,06:22:11,PROD-091,2156,5,50
TRANS-00160,21-02-2019,16:16:35,PROD-052,2158,11,330
TRANS-04999,04-09-2023,00:57:22,PROD-066,2158,17,510
TRANS-00675,30-08-2019,08:55:28,PROD-051,2159,14,280
TRANS-01182,11-02-2020,20:00:17,PROD-149,2159,6,240
TRANS-02915,01-10-2021,18:58:50,PROD-108,2161,12,360
TRANS-02403,07-04-2021,02:13:24,PROD-090,2164,4,40
TRANS-03632,31-05-2022,22:28:04,PROD-084,2165,17,170
TRANS-03701,19-06-2022,17:06:21,PROD-057,2166,17,425
TRANS-00449,10-06-2019,15:32:06,PROD-090,2170,20,200
TRANS-04654,05-05-2023,13:02:15,PROD-017,2170,1,15
TRANS-00011,05-01-2019,11:03:23,PROD-117,2172,13,325
TRANS-01173,09-02-2020,13:16:22,PROD-064,2173,14,140
TRANS-03118,08-12-2021,14:42:31,PROD-035,2178,14,70
TRANS-00413,27-05-2019,18:57:24,PROD-034,2181,19,285
TRANS-00690,05-09-2019,11:48:05,PROD-043,2181,10,300
TRANS-00894,14-11-2019,04:10:32,PROD-123,2181,8,120
TRANS-04792,24-06-2023,20:49:39,PROD-112,2185,19,1140
TRANS-04762,14-06-2023,20:25:36,PROD-043,2191,15,450
TRANS-04418,14-02-2023,04:30:32,PROD-150,2196,2,240
TRANS-02753,07-08-2021,18:25:54,PROD-137,2208,18,1440
TRANS-04589,14-04-2023,17:35:27,PROD-116,2211,19,152
TRANS-00952,02-12-2019,08:22:18,PROD-095,2212,13,195
TRANS-00885,09-11-2019,09:44:14,PROD-072,2220,16,240
TRANS-03696,17-06-2022,11:47:18,PROD-140,2220,17,2550
TRANS-01353,10-04-2020,15:42:33,PROD-145,2223,11,165
TRANS-04073,17-10-2022,21:21:28,PROD-130,2224,1,30
TRANS-04917,06-08-2023,14:32:25,PROD-135,2224,3,150
TRANS-00527,13-07-2019,07:15:08,PROD-145,2226,4,60
TRANS-02509,17-05-2021,20:03:25,PROD-074,2226,15,450
TRANS-03353,23-02-2022,13:38:50,PROD-056,2233,11,770
TRANS-00092,01-02-2019,19:03:11,PROD-041,2237,17,85
TRANS-00123,11-02-2019,16:38:29,PROD-143,2240,20,1000
TRANS-02245,14-02-2021,07:05:25,PROD-011,2241,7,210
TRANS-03828,04-08-2022,04:42:33,PROD-041,2242,14,70
TRANS-02165,17-01-2021,22:29:59,PROD-141,2243,7,1260
TRANS-00826,20-10-2019,02:04:32,PROD-026,2244,7,70
TRANS-01604,03-07-2020,15:31:22,PROD-041,2244,7,35
TRANS-02125,04-01-2021,20:26:57,PROD-017,2248,14,210
TRANS-02691,17-07-2021,13:03:37,PROD-142,2251,3,90
TRANS-02916,01-10-2021,02:56:21,PROD-098,2251,11,110
TRANS-00081,29-01-2019,19:40:22,PROD-009,2253,2,40
TRANS-00956,02-12-2019,01:57:08,PROD-043,2256,6,180
TRANS-00627,16-08-2019,23:37:21,PROD-102,2261,10,200
TRANS-02302,07-03-2021,13:59:20,PROD-111,2261,1,180
TRANS-04521,21-03-2023,11:56:23,PROD-103,2261,2,50
TRANS-01950,29-10-2020,16:22:57,PROD-125,2262,9,270
TRANS-03219,07-01-2022,11:28:56,PROD-082,2262,16,960
TRANS-00860,31-10-2019,02:45:19,PROD-101,2263,14,420
TRANS-03297,02-02-2022,20:44:19,PROD-002,2263,13,390
TRANS-04023,28-09-2022,10:40:24,PROD-073,2268,4,80
TRANS-03583,12-05-2022,15:50:46,PROD-101,2269,9,270
TRANS-04130,10-11-2022,04:14:30,PROD-113,2272,12,120
TRANS-01710,11-08-2020,02:53:50,PROD-001,2276,6,300
TRANS-04146,12-11-2022,01:42:24,PROD-132,2276,2,40
TRANS-01642,15-07-2020,06:43:13,PROD-037,2283,16,480
TRANS-02574,05-06-2021,18:18:52,PROD-047,2283,3,75
TRANS-00692,06-09-2019,16:08:41,PROD-111,2296,4,720
TRANS-04947,16-08-2023,23:04:22,PROD-095,2296,14,210
TRANS-02573,04-06-2021,23:55:30,PROD-137,2302,15,1200
TRANS-00395,20-05-2019,17:54:12,PROD-076,2306,14,350
